date,average_price,total_volume,4046,4225,4770,total_bags,small_bags,large_bags,xlarge_bags,type,year,region
2/2/20,1.46,293338.83,33369.92,44997.42,568.7,214402.79,179502.43,34900.36,0,organic,2020,Northeast
2/2/20,0.76,3587553.87,1757946.12,741630.92,3870.82,1084106.01,757319.3,270430.71,56356,conventional,2020,Plains
2/2/20,1.35,59997.11,3644.97,4739.43,6.47,51606.24,42100.55,9505.69,0,organic,2020,Plains
2/2/20,0.66,10188128.71,3942962.47,1159692.28,245475.52,4839998.44,2615445.12,2137235.46,87317.86,conventional,2020,South Central
2/2/20,1.33,126275.95,21165.12,1672.22,2881.51,100557.1,69423.97,31133.13,0,organic,2020,South Central
2/2/20,0.88,7902525.57,3349271.58,379627.89,8892.81,4164733.29,1628894.98,2526795.33,9042.98,conventional,2020,Southeast
2/2/20,1.38,123768.73,1605.92,11410.98,71.8,110680.03,74168.87,36511.16,0,organic,2020,Southeast
2/2/20,0.89,10065327.68,2173287.69,1454439.82,70713.86,6366886.31,2737871.91,3533282.33,95732.07,conventional,2020,West
2/2/20,1.4,406502.88,18069.67,34000.76,1048.97,353383.48,197149.25,156032.86,201.37,organic,2020,West
2/9/20,1.11,6851596.06,2112905.16,674538.79,291473.83,3772678.28,1822860.18,1470506.95,479311.15,conventional,2020,California
2/9/20,1.71,314888.81,21975.76,18574.92,0,274338.13,223067.96,51270.17,0,organic,2020,California
2/9/20,0.9,4602190.37,884984.73,896740.63,298160.83,2522304.18,1901348.01,569253.79,51702.38,conventional,2020,Great Lakes
2/9/20,1.12,268307.79,5314.39,23978.45,0,238983.42,218867.26,20116.16,0,organic,2020,Great Lakes
2/9/20,0.99,4554970.16,1157402.96,1146374.25,16587.5,2234605.45,1343277.51,869252.46,22075.48,conventional,2020,Midsouth
2/9/20,1.44,182891.9,2140.21,25404.55,283.24,155063.9,121929.24,33134.66,0,organic,2020,Midsouth
2/9/20,1.19,6582820.81,309813.83,3823702.8,6798,2442506.18,1576729.81,827554.14,38222.23,conventional,2020,Northeast
2/9/20,1.5,252616.77,19534.09,24363.9,550.33,208168.45,166353.43,41815.02,0,organic,2020,Northeast
2/9/20,0.93,2440147.5,1006578.24,512021.67,2331.12,919216.47,574885.97,285037.86,59292.64,conventional,2020,Plains
2/9/20,1.27,58709.62,3854.76,4019.97,4.32,50830.57,44320.15,6510.42,0,organic,2020,Plains
2/9/20,0.71,8419544.25,3568013.51,917288.54,107766.26,3826475.94,1871411.94,1858827.85,96236.15,conventional,2020,South Central
2/9/20,1.3,133497.15,21172.36,1540.62,3230.04,107554.13,75762.41,31791.72,0,organic,2020,South Central
2/9/20,0.97,6142554.27,2539286.6,304582.55,2807.65,3295877.47,1462121.05,1825423.15,8333.27,conventional,2020,Southeast
2/9/20,1.28,111686.73,1604.1,10304.26,57.16,99721.21,77005.2,22716.01,0,organic,2020,Southeast
2/9/20,0.94,8293736,2089938.42,1102741.04,42820.94,5058235.6,1903049.36,3072688.32,82497.92,conventional,2020,West
2/9/20,1.47,384422.48,16993.11,30148.27,906.42,336374.68,195596.26,140596.56,181.86,organic,2020,West
2/16/20,1.11,6697917.24,1745495.46,1059151.82,151496.93,3741773.03,1621638.26,1795543.97,324590.8,conventional,2020,California
2/16/20,1.74,315892.78,28246.45,17057.69,1.63,270587.01,252579.76,18007.25,0,organic,2020,California
2/16/20,1.08,3698254.13,736441.84,611498.37,193851.52,2156462.4,1519679.3,601295.51,35487.59,conventional,2020,Great Lakes
2/16/20,1.21,264315.88,4680.18,16997.26,7.82,242505.86,222607.13,19898.73,0,organic,2020,Great Lakes
2/16/20,1.07,4011493.92,1146947.13,854183.62,12161.86,1998201.31,1360340.67,616554.94,21305.7,conventional,2020,Midsouth
2/16/20,1.31,224120.49,2576.43,24438.93,419.21,196685.92,161047.35,35638.57,0,organic,2020,Midsouth
2/16/20,1.3,5056925.02,297396.27,2923539.33,5656.32,1830333.1,1266756.17,523575.72,40001.21,conventional,2020,Northeast
2/16/20,1.54,244926.53,17120.34,22620.48,554.85,204630.86,162738.88,41890.23,1.75,organic,2020,Northeast
2/16/20,1.05,2116546.15,908099.78,416826.08,2078.95,789541.34,541402.03,192471.97,55667.34,conventional,2020,Plains
2/16/20,1.26,60684.2,4431.52,3874.12,0,52378.56,46002.68,6375.88,0,organic,2020,Plains
2/16/20,0.76,7424905.96,3219913.95,716713.07,111217.77,3377061.17,1913148.64,1378495.27,85417.26,conventional,2020,South Central
2/16/20,1.25,156634.11,14733.01,1845.39,2987.43,137068.28,106912.54,30155.74,0,organic,2020,South Central
2/16/20,0.96,5720106.52,2310886.91,260345.54,2438.43,3146435.64,1431382.77,1708224.26,6828.61,conventional,2020,Southeast
2/16/20,1.19,138225.74,1677.29,9990.98,83.42,126474.05,103560.2,22913.85,0,organic,2020,Southeast
2/16/20,0.99,8004849,2130640.86,1025031.37,42704.75,4806472.02,1929347.42,2782821.75,94302.85,conventional,2020,West
2/16/20,1.6,327231.33,13718.55,30742.1,760.25,282010.43,161211.27,120783.91,15.25,organic,2020,West
2/23/20,1.1,7583526.37,1941571.88,842197.74,162816.05,4636940.7,2828626.54,1526732.97,281581.19,conventional,2020,California
2/23/20,1.71,330011.38,33757.95,25311.99,1.63,270939.81,251455.37,19484.44,0,organic,2020,California
2/23/20,1.04,4361002.54,842042.02,814215.69,378105.23,2326639.6,1622535.85,641157.7,62946.05,conventional,2020,Great Lakes
2/23/20,1.04,364393.92,5917.77,18432.77,6.26,339988.16,315204.97,24783.19,0,organic,2020,Great Lakes
2/23/20,1.06,4184513.76,1323529.13,921808.53,12508.63,1926667.47,1369637.26,538371.64,18658.57,conventional,2020,Midsouth
2/23/20,1.38,215342.83,2752.42,25178.86,356.36,187055.19,152947.16,34108.03,0,organic,2020,Midsouth
2/23/20,1.25,5029018.34,304272.2,2582053.67,7086.06,2135606.41,1323137.29,776786.26,35682.86,conventional,2020,Northeast
2/23/20,1.49,245585.06,19123.45,26161.51,70.99,200229.11,163076.58,37149.02,3.51,organic,2020,Northeast
2/23/20,1.04,2254926.87,938824.59,483873.55,2545.25,829683.48,624155.41,147789.45,57738.62,conventional,2020,Plains
2/23/20,1.23,87115.3,23391.18,6201.29,4.32,57518.51,47047.8,10470.71,0,organic,2020,Plains
2/23/20,0.78,7559441.52,3119620.26,868623.68,84432.55,3486765.03,1785539.19,1615775.25,85450.59,conventional,2020,South Central
2/23/20,1.32,138677.23,2992.23,2334.5,5275.53,128074.97,101845.5,26229.47,0,organic,2020,South Central
2/23/20,0.99,5600716.01,2394018.09,236900.55,2806.45,2966990.92,1453101.74,1507105.41,6783.77,conventional,2020,Southeast
2/23/20,1.28,133372.42,1758.36,10387.69,108.18,121118.19,95971.05,25147.14,0,organic,2020,Southeast
2/23/20,0.95,8436094.08,1837050.37,1061907.77,35523.38,5501612.56,2220729.96,3198687.31,82195.29,conventional,2020,West
2/23/20,1.58,357405.93,15309.87,36828.78,965.76,304301.52,170586.64,133640.51,74.37,organic,2020,West
3/1/20,1.27,6169881.84,1775466.81,783024.37,130871.09,3480519.57,1874027.23,1439945.3,166547.04,conventional,2020,California
3/1/20,1.8,411243.28,35344.08,34667.82,147.3,341084.08,279101.08,61983,0,organic,2020,California
3/1/20,1.08,4224206.96,914676.22,571615.69,192646.01,2545269.04,1852774.21,649477.2,43017.63,conventional,2020,Great Lakes
3/1/20,1.18,292516.93,4189.08,22453.68,0,265798.47,220371.29,45427.18,0,organic,2020,Great Lakes
3/1/20,1.05,4337792.67,1231988.31,1096390.17,26915.15,1982499.04,1370039.56,590365.83,22093.65,conventional,2020,Midsouth
3/1/20,1.39,204712.2,2911.9,25436.48,342.28,176008.05,145042.19,30965.86,0,organic,2020,Midsouth
3/1/20,1.4,5061925.94,393349.08,2862927.62,7410.53,1798238.71,1357754.53,400299.29,40184.89,conventional,2020,Northeast
3/1/20,1.6,410999.2,82822.88,108071.99,15.77,220088.56,174999.87,45086.94,1.75,organic,2020,Northeast
3/1/20,1.04,2383692.29,1069605.43,361007.85,2622.74,950456.27,737526.46,144051.58,68878.23,conventional,2020,Plains
3/1/20,1.48,74180.97,7561.47,7934.3,15.22,58669.98,43782.09,14887.89,0,organic,2020,Plains
3/1/20,0.81,7902476.49,3290891.28,860994.45,62525.62,3688065.14,2010209.47,1596068.92,81786.75,conventional,2020,South Central
3/1/20,1.4,146643.71,19074.76,2281.93,4561.46,120725.56,113021.13,7704.43,0,organic,2020,South Central
3/1/20,1.11,5611206.41,2348692.48,261524.08,4509.03,2996480.82,1528115.88,1458705.54,9659.4,conventional,2020,Southeast
3/1/20,1.26,146398.75,1946.88,10369.85,87.83,133994.19,117661.25,16332.94,0,organic,2020,Southeast
3/1/20,1.05,7808965.65,1601301.53,967666.99,28351.04,5210863.35,2153346.63,2962584.4,94932.32,conventional,2020,West
3/1/20,1.74,295461.25,12266.57,24072.25,1433.93,257688.5,169552.23,88037.64,98.63,organic,2020,West
3/8/20,1.27,6460193.8,2125581.08,712281.29,79617.12,3542714.31,1902812.56,1486025.06,153876.69,conventional,2020,California
3/8/20,1.97,283270.85,21626.69,26629.96,52.35,234961.85,214744.12,20217.73,0,organic,2020,California
3/8/20,1.07,4682886.34,846548.45,561846.83,186704.4,3087786.66,2380881.68,667829.67,39075.31,conventional,2020,Great Lakes
3/8/20,1.34,290622.19,5766.14,21693.14,4.74,263061.95,195045.36,68016.59,0,organic,2020,Great Lakes
3/8/20,1.14,4197082.81,1304672,896001.13,11213.87,1985195.81,1444506.62,525557.52,15131.67,conventional,2020,Midsouth
3/8/20,1.37,264192.11,1891.81,28880.68,167.82,233251.8,179207.74,54044.06,0,organic,2020,Midsouth
3/8/20,1.35,5826681.87,457615.83,3117199.76,10962.69,2240903.59,1577755.83,531944.02,131203.74,conventional,2020,Northeast
3/8/20,1.67,292069.05,34911.53,41095.73,6.36,216055.43,172873.84,43181.59,0,organic,2020,Northeast
3/8/20,1.04,2407639.23,934111.13,487565.17,1704.11,984258.82,771235,135545.36,77478.46,conventional,2020,Plains
3/8/20,1.53,73335.03,6562.09,9276.56,23.91,57472.47,41272.82,16199.65,0,organic,2020,Plains
3/8/20,0.89,7453961.29,3239525.52,745876.14,50313.55,3418246.08,1987696.41,1342413.37,88136.3,conventional,2020,South Central
3/8/20,1.42,161415.21,17588.63,2666.22,3679.72,137480.64,123841.87,13638.77,0,organic,2020,South Central
3/8/20,1.13,5579013.43,2487860.12,208322.74,2329.75,2880500.82,1641033.85,1228721.8,10745.17,conventional,2020,Southeast
3/8/20,1.29,172279.01,1994.37,11531.47,18.92,158734.25,122794.58,35939.67,0,organic,2020,Southeast
3/8/20,1.12,7695553.22,1661863.2,910029.97,27418.59,5096039.97,2416513.5,2574309.34,105217.13,conventional,2020,West
3/8/20,1.7,247855.22,12391.68,21982.32,990.9,212490.32,174530.8,37914.15,45.37,organic,2020,West
3/15/20,1.34,7667912.03,1947227.42,937630.95,113897.64,4669156.02,2757616.76,1684585.72,226953.54,conventional,2020,California
3/15/20,2.04,437620.84,36351.68,35693.57,32.32,365543.27,270425.52,95117.75,0,organic,2020,California
3/15/20,1.28,4830621.81,1064981.6,674083.02,217222.67,2874334.52,2040386.12,794392.61,39555.79,conventional,2020,Great Lakes
3/15/20,1.4,366263.59,5883.17,19665.51,9.48,340625.96,280485.57,60140.39,0,organic,2020,Great Lakes
3/15/20,1.13,5118659.54,1684182.37,983391.45,10105.65,2440980.07,1732008.7,686494.82,22476.55,conventional,2020,Midsouth
3/15/20,1.46,291154.92,2852.41,33763.36,262.65,254276.5,197163.6,57112.9,0,organic,2020,Midsouth
3/15/20,1.38,6608332.95,563551.77,3527196.33,10421.57,2507163.28,1892257.08,577522.54,37383.66,conventional,2020,Northeast
3/15/20,1.72,329301.14,30168.15,40523.64,3.16,258606.19,210504.85,48101.34,0,organic,2020,Northeast
3/15/20,1.22,2515256.91,954513.14,476428.63,2308.65,1082006.49,838466.79,170187.16,73352.54,conventional,2020,Plains
3/15/20,1.6,74728.1,8099.33,6519.79,41.21,60067.77,46906.82,13160.95,0,organic,2020,Plains
3/15/20,0.91,9026771.84,3885535.95,895035.44,63214.62,4182985.83,2541026.52,1547495.13,94464.18,conventional,2020,South Central
3/15/20,1.48,215192.03,16713.92,2315.9,4867.18,191295.03,176163.82,15131.21,0,organic,2020,South Central
3/15/20,1.05,6759933.38,2958161.46,268786.1,2341.67,3530644.15,1872416.42,1650977.94,7249.79,conventional,2020,Southeast
3/15/20,1.38,187998.17,3010.54,12961.77,39.12,171986.74,128140.3,43846.44,0,organic,2020,Southeast
3/15/20,1.12,9012636.67,1910414.83,1004165.09,32842.92,6065181.61,2426321.25,3519359.32,119501.04,conventional,2020,West
3/15/20,1.8,376214.58,15352.53,34765.33,1198.27,324898.45,211616.88,113229.09,52.48,organic,2020,West
3/22/20,1.39,6076217.22,1849049.45,743511.25,112215.16,3371441.36,1733154.07,1493964.86,144322.43,conventional,2020,California
3/22/20,1.94,337173.81,18839.27,27296.62,11.96,291025.96,220085.7,70940.26,0,organic,2020,California
3/22/20,1.2,4943041.42,1126878.49,728451.62,207752.51,2879958.8,2092330.21,760705.43,26923.16,conventional,2020,Great Lakes
3/22/20,1.23,273682.46,5873.35,20159.32,7.64,247493.92,228713.76,18780.16,0,organic,2020,Great Lakes
3/22/20,1.17,4770988.98,1554008.04,929421.02,8066.66,2279493.26,1584181.25,675863.42,19448.59,conventional,2020,Midsouth
3/22/20,1.47,243318.88,2805.96,28587.09,301.59,211624.24,174611.91,37012.33,0,organic,2020,Midsouth
3/22/20,1.43,6256808.81,530457.78,3400038.92,10004.08,2316308.03,1640144.14,641614.28,34549.61,conventional,2020,Northeast
3/22/20,1.71,291909.3,22189.57,28315.77,4.55,241399.41,197447.75,43951.66,0,organic,2020,Northeast
3/22/20,1.21,2565738.27,1035083.86,487299.13,2565.09,1040790.19,791404.43,184324.61,65061.15,conventional,2020,Plains
3/22/20,1.53,76946.6,20975.04,7910.37,120.62,47940.57,36594.25,11346.32,0,organic,2020,Plains
3/22/20,0.92,9044037.82,4027058.4,963863.56,51681.48,4001434.38,2642466.6,1274414.73,84553.05,conventional,2020,South Central
3/22/20,1.46,208358.36,27067.14,1289.51,3223.55,176778.16,162685.37,14092.79,0,organic,2020,South Central
3/22/20,1.06,6730447.52,3124791.97,256650.02,3193.38,3345812.15,1798149.12,1541122.19,6540.84,conventional,2020,Southeast
3/22/20,1.27,172782.87,2759.02,11586.43,74.14,158363.28,140717.72,17645.56,0,organic,2020,Southeast
3/22/20,1.11,8594566.3,1988846.51,975027.96,29608.33,5601075.41,2149336.02,3340361.74,111377.65,conventional,2020,West
3/22/20,1.81,278879.98,13168.97,30988.95,1665.8,233056.26,147924.19,85085.05,47.02,organic,2020,West
3/29/20,1.39,6561189.97,2066325.12,825073.41,127258.15,3542533.29,1835617.41,1442748.09,264167.79,conventional,2020,California
3/29/20,1.84,329228.15,28755.65,27373.58,78.82,273020.1,158161.68,114858.42,0,organic,2020,California
3/29/20,1.07,4874615.78,1111520.78,677621.09,182996.06,2902477.85,2249164.94,546564.79,106748.12,conventional,2020,Great Lakes
3/29/20,1.5,216866.82,7289.75,21342.46,4.65,188219,102850.55,85368.45,0,organic,2020,Great Lakes
3/29/20,1.17,4650922.87,1567337.72,908531.89,9111,2165942.26,1564359.93,580420.81,21161.52,conventional,2020,Midsouth
3/29/20,1.43,255834.33,2991.23,30057.3,313.18,222472.62,139771.08,82692.62,8.92,organic,2020,Midsouth
3/29/20,1.38,6144063.96,644514.41,3400068.94,11626.56,2087854.05,1453336.58,603652.66,30864.81,conventional,2020,Northeast
3/29/20,1.65,348583.02,26666.24,34377.14,1.54,287538.1,243296.26,44077.45,164.39,organic,2020,Northeast
3/29/20,1.19,2426431.49,980388.85,448549.77,2070.73,995422.14,796324.37,142344.52,56753.25,conventional,2020,Plains
3/29/20,1.5,60864.43,6074.78,4253.73,20.94,50514.98,34643.41,15871.57,0,organic,2020,Plains
3/29/20,0.95,8026668.25,3126689.77,1089439.68,54536.32,3756002.48,2227544.08,1446152.81,82305.59,conventional,2020,South Central
3/29/20,1.35,204175.86,23748.31,1595.8,4019.04,174812.71,110704.38,64108.33,0,organic,2020,South Central
3/29/20,1.18,6234849.42,2925477.13,233900.46,3148.81,3072317.71,2731871.52,323487.6,16958.59,conventional,2020,Southeast
3/29/20,1.39,169203.96,2862.78,11889.37,55.72,154396.09,101492.84,52903.25,0,organic,2020,Southeast
3/29/20,1.2,7462905.6,1691362.87,894536.93,28710.6,4848084.11,2049010.31,2672942.4,126131.4,conventional,2020,West
3/29/20,1.71,319478.21,10238.36,29135.42,1436.43,278668,142226.87,136277.55,163.58,organic,2020,West
4/5/20,1.3,7469315,2363222.97,1074858.51,162865.87,3868367.65,2163728.21,1461182.26,243457.18,conventional,2020,California
4/5/20,1.8,393090.3,48136.88,29274.56,165.52,315513.34,189056.6,126456.74,0,organic,2020,California
4/5/20,1.08,5064441.71,1322848.95,764053.9,211239.39,2766299.47,2141958.32,510779.28,113561.87,conventional,2020,Great Lakes
4/5/20,1.51,270875.6,9197.44,24254.02,0,237406.56,123966.4,113440.16,0,organic,2020,Great Lakes
4/5/20,1.09,5148227.49,1782262.8,1009663.83,11005.24,2345295.62,1743673.91,581625.8,19995.91,conventional,2020,Midsouth
4/5/20,1.49,316908.63,3388.9,32592.39,238.91,280682.66,172599.9,108072.02,10.74,organic,2020,Midsouth
4/5/20,1.43,6341257.08,615079.87,3312227.5,10906.79,2403042.92,1801823.02,567843.02,33376.88,conventional,2020,Northeast
4/5/20,1.75,391537.74,29227.36,42228.54,10.79,320071.05,270563.68,49445.73,61.64,organic,2020,Northeast
4/5/20,1.17,2611015.94,1101623.44,476461.83,1809.66,1031121.01,847298.25,124310.96,59511.8,conventional,2020,Plains
4/5/20,1.46,78518.43,6562.29,4786.26,35.6,67134.28,48288.33,18845.95,0,organic,2020,Plains
4/5/20,0.91,8827001.64,3791305.05,1226951.63,56979.2,3751765.76,2481712.98,1178590.59,91462.19,conventional,2020,South Central
4/5/20,1.33,241111.74,23994.74,2409.41,6094.08,208613.51,123615.93,84997.58,0,organic,2020,South Central
4/5/20,1.16,6716805.36,3305733.77,273446.37,3233.7,3134391.52,2541541.51,534348.49,58501.52,conventional,2020,Southeast
4/5/20,1.41,189176.32,2996.97,11887.17,32,174260.18,105033.06,69227.12,0,organic,2020,Southeast
4/5/20,1.12,8183061.77,1991221.03,1019621.18,28230.42,5143783.51,2424488.22,2571781.51,147513.78,conventional,2020,West
4/5/20,1.72,358466.4,28226.1,29143.71,1588.61,299507.98,165043.4,134443.95,20.63,organic,2020,West
4/12/20,1.4,6706501.88,2045827.22,919321.72,162524.8,3578828.14,2043608.31,1138683.74,396536.09,conventional,2020,California
4/12/20,1.8,366172.47,54279.67,29063.76,126.11,282702.93,144479.07,138223.86,0,organic,2020,California
4/12/20,1.25,4902536.4,1235849.52,691713.97,245289.59,2729683.32,2031671.89,583388.47,114622.96,conventional,2020,Great Lakes
4/12/20,1.55,278972.5,8222.64,25120.43,6.2,245623.23,99700.51,145922.72,0,organic,2020,Great Lakes
4/12/20,1.16,4884481.74,1637071.33,944071.29,11772.31,2291566.81,1659676.23,607470.33,24420.25,conventional,2020,Midsouth
4/12/20,1.45,305812.22,2899.7,33654.37,223.63,269026.61,167825.36,101201.25,0,organic,2020,Midsouth
4/12/20,1.4,6338286.86,657011.93,3174682.62,13396.67,2493195.64,1947765.75,512601.62,32828.27,conventional,2020,Northeast
4/12/20,1.73,391206.16,20021.93,29408.11,123.33,341652.79,284484.06,57153.32,15.41,organic,2020,Northeast
4/12/20,1.2,2501285.65,994206.61,509274.94,2300.86,995503.24,766290.6,152355.25,76857.39,conventional,2020,Plains
4/12/20,1.51,87536.49,26049.32,5117.68,25.18,56344.31,43079.06,13265.25,0,organic,2020,Plains
4/12/20,0.92,8555196.91,3973685.31,1132058.63,60516.78,3388936.19,2229012.21,1051929.57,107994.41,conventional,2020,South Central
4/12/20,1.35,241695.55,29580.77,2357.02,3173.07,206584.69,125519.76,81064.93,0,organic,2020,South Central
4/12/20,1.18,5882139.74,2718988.39,276283.61,2944.96,2883918.44,2363660.56,497549.39,22708.49,conventional,2020,Southeast
4/12/20,1.45,157704.74,2577.11,12705.03,37.83,142384.77,73665.56,68719.21,0,organic,2020,Southeast
4/12/20,1.19,8080108.03,2074667,1010442.45,28736.35,4966074.92,2344182.75,2486828.86,135063.31,conventional,2020,West
4/12/20,1.74,362032.28,38136.12,30066.49,902.68,292926.99,127442.91,164632.8,851.28,organic,2020,West
4/19/20,1.24,7608704.18,2176738.63,1109732.55,135338,4186895,2058034.48,1693640.43,435220.09,conventional,2020,California
4/19/20,1.73,342183.54,44425.43,32242.95,102.46,265412.7,131355.74,134056.96,0,organic,2020,California
4/19/20,1.27,4665970.34,1181558.69,693066.99,227007.84,2564336.82,1904958.62,539192.24,120185.96,conventional,2020,Great Lakes
4/19/20,1.58,302078.51,8000.31,27466.93,0,266611.27,100005.03,166606.24,0,organic,2020,Great Lakes
4/19/20,1.17,4785192.32,1639147.6,922872.66,14671.04,2208501.02,1644873.58,540836.12,22791.32,conventional,2020,Midsouth
4/19/20,1.44,324406.66,2596.47,32817.55,290.08,288702.56,195214.11,93488.45,0,organic,2020,Midsouth
4/19/20,1.41,6089881.14,653842.41,3008228.83,11813.51,2415996.39,1805443.36,582068.92,28484.11,conventional,2020,Northeast
4/19/20,1.72,365685.71,26018.75,36969.93,843.38,301853.65,257555.49,44296.45,1.71,organic,2020,Northeast
4/19/20,1.12,2559526.21,1048982.08,449459.19,5119.74,1055965.2,889068.89,65293.58,101602.73,conventional,2020,Plains
4/19/20,1.65,70187.66,18065.65,4443.67,10.49,47667.85,35077.71,12590.14,0,organic,2020,Plains
4/19/20,0.85,9401600.36,3790017.13,1176573.25,147641.54,4287368.44,2878646.02,1280880.17,127842.25,conventional,2020,South Central
4/19/20,1.28,239742.15,37706.28,2616.66,4500.55,194918.66,110744.72,84173.94,0,organic,2020,South Central
4/19/20,1.15,6445743.41,3037482.98,333400.18,3003.99,3071791.55,2646244.52,413162.72,12384.31,conventional,2020,Southeast
4/19/20,1.41,164132.12,2957.67,10269.19,24.74,150880.52,96661.91,54218.61,0,organic,2020,Southeast
4/19/20,1.11,8532573.44,1843527.92,1068154.3,116574.35,5504196.41,2316981.26,3013161.43,174053.72,conventional,2020,West
4/19/20,1.68,374060.14,38388.48,33879.29,1246.95,300545.42,107885.54,192581.84,78.04,organic,2020,West
4/26/20,1.35,7242801.45,2245671.63,1010973,132395.78,3853761.04,2222312.28,1320571.09,310877.67,conventional,2020,California
4/26/20,1.68,337922,27385,49064,58,261414,132291,129123,0,organic,2020,California
4/26/20,1.27,5037503.84,1300012.62,737647.97,254668.85,2745174.4,2170575.28,424347.22,150251.9,conventional,2020,Great Lakes
4/26/20,1.56,316357,9350,30581,0,276426,116873,159553,0,organic,2020,Great Lakes
4/26/20,1.17,5060392.09,1598280.51,1101691.98,21851.44,2338568.16,1717570.92,595419.96,25577.28,conventional,2020,Midsouth
4/26/20,1.46,345078,1913,32589,269,310307,181906,128401,0,organic,2020,Midsouth
4/26/20,1.25,7431620.88,612817.11,4246231.87,16356.97,2556214.93,1888186.44,631085.56,36942.93,conventional,2020,Northeast
4/26/20,1.7,321121,24558,32946,668,262949,230901,32045,3,organic,2020,Northeast
4/26/20,1.12,2782858.3,1139199.8,545670.52,2771.49,1095216.49,904611.87,112553.76,78050.86,conventional,2020,Plains
4/26/20,1.71,62868,15331,4451,25,43061,31198,11863,0,organic,2020,Plains
4/26/20,0.94,8707860.33,3171309.67,1438949.49,194090.91,3903510.26,2398636.07,1356955.11,147919.08,conventional,2020,South Central
4/26/20,1.32,231138,26973,2760,4463,196942,110378,86564,0,organic,2020,South Central
4/26/20,1.14,6597343.37,2980510.71,312349.29,4012.43,3300454.69,2765889.13,521039.69,13525.87,conventional,2020,Southeast
4/26/20,1.46,184647,3084,10270,15,171279,98333,72945,0,organic,2020,Southeast
4/26/20,1.07,9155153.85,2189896.63,1186517.55,114180.07,5664382.7,2596402.86,2835392.2,232587.64,conventional,2020,West
4/26/20,1.72,336534,26955,37369,1312,270898,117606,153289,3,organic,2020,West
5/3/20,1.05,9970110.89,2940920.53,1543540.31,161994.15,5323655.9,3027575.14,2001045.23,295035.53,conventional,2020,California
5/3/20,1.9,317945,32996,43945,90,240914,153276,87638,0,organic,2020,California
5/3/20,0.99,6939755.9,1769951.54,926948.3,269744.22,3973111.84,3366002.44,412310.49,194798.91,conventional,2020,Great Lakes
5/3/20,1.51,318935,11047,37534,2,270338,136244,134094,0,organic,2020,Great Lakes
5/3/20,0.99,6469663.94,2240405.61,1187599.42,20570.34,3021088.57,2315000.16,681923.41,24165,conventional,2020,Midsouth
5/3/20,1.34,360779,4273,37478,421,318606,190820,127786,0,organic,2020,Midsouth
5/3/20,1.37,7170716.42,676296.97,3716914,13841.01,2763664.44,1953631.57,772096.17,37936.7,conventional,2020,Northeast
5/3/20,1.77,290609,26247,34728,777,228857,205582,23275,0,organic,2020,Northeast
5/3/20,0.89,3844221.17,2053805.46,587428.17,3086.36,1199901.18,964236.78,168567.77,67096.63,conventional,2020,Plains
5/3/20,1.61,59650,13220,3174,40,43217,33122,10094,0,organic,2020,Plains
5/3/20,0.88,9673150.72,3545472.42,1339842,196344.6,4591491.7,2771203.52,1687074.99,133213.19,conventional,2020,South Central
5/3/20,1.28,207378,27139,3228,3048,173964,80285,93678,0,organic,2020,South Central
5/3/20,1.02,7729984.7,3596943.72,395909.55,5124.39,3732007.04,3206732.9,514123.92,11150.22,conventional,2020,Southeast
5/3/20,1.36,176887,3686,13022,63,160116,95503,64613,0,organic,2020,Southeast
5/3/20,1.02,10381771.32,2485151.57,1328296.18,44596.88,6523469.54,2946024.02,3445056.76,132388.76,conventional,2020,West
5/3/20,1.61,425524,22573,44469,1217,357264,169597,187398,270,organic,2020,West
5/10/20,1.27,8199325.26,2547072.77,1028993.75,212883.87,4410374.87,2511060.9,1623038.38,276275.59,conventional,2020,California
5/10/20,1.68,407827,34010,25468,49,348300,189001,159299,0,organic,2020,California
5/10/20,1.09,6337662.89,1840976.97,911976.65,392004.79,3192704.48,2396633.51,594848.75,201222.22,conventional,2020,Great Lakes
5/10/20,1.5,335892,8308,34895,3,292679,119506,173173,0,organic,2020,Great Lakes
5/10/20,1.06,5733286.02,1814834.56,1280474.81,21866.7,2616109.95,1938258.65,650971.62,26879.68,conventional,2020,Midsouth
5/10/20,1.45,339792,3226,34018,304,302245,183047,119198,0,organic,2020,Midsouth
5/10/20,1.33,8386813.23,837235.42,4633206.52,13693.8,2902677.49,2073363.85,778753.83,50559.81,conventional,2020,Northeast
5/10/20,1.81,341957,46765,58270,268,236654,210722,25932,0,organic,2020,Northeast
5/10/20,1.04,3172229.94,1290131.23,627656.55,2307.78,1252134.38,989726.25,193457.5,68950.63,conventional,2020,Plains
5/10/20,1.54,74189,11896,4003,34,58257,47000,11258,0,organic,2020,Plains
5/10/20,0.84,10072925.19,3928358.86,1112053.18,152632.15,4879881,3426640.22,1324695.12,128545.66,conventional,2020,South Central
5/10/20,1.3,228791,28437,2783,2670,194902,104649,90253,0,organic,2020,South Central
5/10/20,1.12,6262829.99,2901615.68,243016.34,4617.61,3113580.36,2710143.97,389795.42,13640.97,conventional,2020,Southeast
5/10/20,1.38,188370,2798,10845,47,174681,95611,79070,0,organic,2020,Southeast
5/10/20,1.02,10298147.85,2734129.84,1286045.58,37602.73,6240155.34,2693864.04,3436644.66,109646.64,conventional,2020,West
5/10/20,1.62,471868,31827,52797,1068,386176,138232,247924,20,organic,2020,West
